AAPL,GOOGL,NDX
103.9607,763.99,4714.337
103.9601,763.98,4714.853
103.9701,763.59,4714.711
103.975,763.39,4714.07
103.99,763.44,4714.409
103.9757,763.12,4714.034
103.995,763.1776,4714.561
104.0201,763.15,4714.802
104.01,763,4715.15
104.0041,762.8252,4714.274
103.98,762.375,4713.162
104.0039,762.41,4712.197
104.01,762.38,4712.204
104.04,762.46,4713.29
104.0401,762.45,4715.138
104.02,762.7907,4715.16
103.995,762.31,4713.269
104.005,762.49,4712.611
104.03,762.56,4713.481
104.026,762.5,4713.848
104.0235,762.7,4714.345
104.0549,762.93,4715.667
104.05,762.89,4715.887
104.1,763.5,4716.325
104.0749,763.27,4715.952
104.075,763.12,4715.39
104.04,762.975,4715.277
103.995,762.97,4714.276
104.015,762.98,4714.904
104,763.1172,4715.072
104.0201,763.03,4715.562
104.01,763.01,4714.943
104.01,762.97,4715.519
104.02,763.1,4715.656
104.04,762.91,4716.619
104.06,762.701,4717.109
104.0137,762.76,4716.876
104.0352,762.795,4716.655
104.0242,762.83,4716.517
104.0499,762.87,4716.876
104.03,762.87,4716.972
104.03,762.74,4717.173
104.04,762.5,4717.75
104.05,762.54,4718.013
104.05,762.41,4718.006
104.044,762.241,4717.097
104.031,762.29,4716.397
104.0475,762.29,4717.181
104.0533,762.44,4717.719
104.06,762.44,4718.558
104.0325,762.29,4717.786
104.015,762.25,4717.373
104.005,762.084,4716.716
104.0001,761.6637,4715.435
104.035,761.44,4715.435
104.04,761.48,4715.278
104.04,761.65,4715.085
104.04,761.93,4716.405
104.01,761.97,4716.097
104.014,762.35,4717.155
104.01,762.09,4717.337
104.02,762.16,4717.608
104.05,762.1919,4718.513
104.015,762.13,4717.215
104.025,762,4716.901
104.03,762.105,4717.529
104.04,762.015,4717.091
104.02,761.85,4716.49
104.021,761.64,4716.622
104.03,761.8475,4717.586
104.02,761.725,4717.462
104.02,761.712,4717.288
104,761.885,4716.877
104.02,761.93,4715.884
104.05,762.05,4716.173
104.015,762.18,4715.872
104.04,762.31,4715.772
104.06,762.57,4716.958
104.09,762.87,4717.591
104.07,763.47,4719.094
104.07,763.12,4718.598
104.095,763.211,4719.146
104.09,763.2,4718.656
104.13,762.97,4719.369
104.11,762.88,4719.286
104.12,762.63,4719.212
104.11,762.6,4719.283
104.115,762.615,4719.243
104.14,762.6,4719.409
104.145,762.6,4718.991
104.15,763.022,4720.169
104.165,763.5,4720.713
104.2,763.905,4721.305
104.1611,764.065,4721.226
104.1835,765.045,4721.646
104.205,765.13,4721.884
104.2175,765.43,4722.747
104.18,765.635,4721.847
104.195,765.68,4721.495
104.23,765.52,4722.085
104.24,765.13,4722.266
104.26,765.35,4723.522
104.285,765.565,4724.252
104.345,765.49,4724.624
104.4,765.18,4724.803
104.37,765.03,4724.557
104.375,765.475,4725.056
104.345,765.3875,4724.056
104.325,766.02,4723.95
104.34,766.37,4724.282
104.375,766.84,4725.662
104.38,765.835,4723.5
104.41,765.89,4724.246
104.4,765.45,4722.534
104.385,765.62,4721.841
104.375,765.06,4720.635
104.34,765.84,4721.086
104.34,797.44,4737.877
104.45,794.93,4737.417
104.51,792.38,4735.364
104.2282,790.855,4732.667
104.324,792.2,4734.974
104.09,790.71,4730.709
103.854,792.69,4729.682
103.88,793.52,4728.504
103.8,791.33,4726.86
103.9199,790.65,4727.205
103.969,793.44,4730.044
103.93,794.36,4730.945
103.96,794.945,4732.769
103.8,796.2029,4731.264
103.69,796.8,4732.453
103.9441,798.48,4736.748
103.84,799.28,4732.278
103.905,799.11,4732.094
103.873,798.29,4730.043
103.95,796.55,4729.795
103.85,797.6,4729.564
103.91,798.2,4731.997
103.89,798.605,4733.037
103.88,798.345,4731.809
103.865,797.76,4728.171
103.785,796.75,4726.343
103.845,797.32,4726.561
103.935,796.99,4725.468
103.98,796.48,4725.557
104.13,795.385,4725.247
104.0241,796.49,4724.157
104.085,797.102,4726.186
103.99,796.13,4722.864
103.955,796.03,4720.972
103.91,793.4384,4716.7
103.92,792.455,4716.202
103.94,793.29,4717.613
103.97,794.85,4719.428
103.945,794.175,4719.924
103.89,794.43,4720.137
103.96,795.23,4721.844
103.905,796.4863,4721.886
103.91,796.925,4723.217
103.99,797.23,4724.836
103.985,796.99,4725.161
103.87,796.7477,4722.643
103.88,796.97,4721.171
103.8346,797.28,4720.559
103.81,797.72,4721.544
103.86,798.8,4722.992
103.86,798.908,4724.577
103.87,798.8,4724.087
103.93,799.23,4725.068
103.93,799.32,4725.86
103.9299,799.191,4725.612
103.87,798.6875,4722.781
103.88,798.9,4723.381
103.885,799,4724.352
103.9,799.11,4726.037
103.88,800.47,4727.157
103.85,801.48,4726.927
103.8301,801.72,4727.407
103.8099,801.343,4727.048
103.8588,801.639,4726.103
103.905,802.11,4727.708
103.955,802.96,4731.373
103.93,802.63,4731.655
103.905,802.75,4731.128
103.916,802.27,4731.798
103.98,802.745,4733.172
103.951,802.53,4732.086
103.95,802.51,4731.855
103.929,802.59,4731.101
103.895,802.65,4729.607
103.8974,803.26,4730.184
103.9,802.5501,4731.085
103.95,802.48,4731.828
103.9601,802.62,4731.233
103.9899,803,4733.049
103.969,803.21,4732.884
103.995,803.16,4735.338
103.929,802.71,4733.882
103.905,801.979,4732.872
103.91,801.7657,4734.284
103.95,801.8,4735.109
103.935,801.63,4734.899
103.9282,801.25,4733.298
103.92,801.9,4733.929
104,802.57,4735.032
103.95,802.09,4734.022
103.952,802.4393,4735.524
103.96,802.645,4736.534
103.95,803.38,4737.142
103.9401,803.5,4737.448
103.9235,803.85,4736.962
103.95,803.716,4736.92
104.015,803.15,4737.136
104.02,802.94,4736.441
104.07,803.165,4737.549
104.051,802.665,4736.355
104.0859,802.12,4737.516
104.09,802.03,4737.442
104.0592,802.059,4738.341
104.03,801.695,4738.353
104.0001,801.719,4737.771
103.9943,801.9,4737.777
104,802.12,4737.881
104.0042,802.73,4737.546
103.98,802.61,4737.837
103.95,802.74,4736.646
103.9,803.13,4736.958
103.915,802.57,4736.275
103.95,803,4737.118
103.95,802.64,4737.736
104.0311,803.38,4739.585
104,803.08,4739.156
103.9959,802.82,4738.35
103.965,803.07,4737.637
103.96,802.98,4738.03
103.94,802.51,4736.888
103.97,802.6625,4737.15
104,802.72,4737.36
104.05,802.57,4737.781
104.05,802.55,4736.967
104.095,802.2,4737.85
104.12,802.08,4738.213
104.165,802.44,4739.357
104.18,802.2,4739.979
104.17,802.35,4741.038
104.165,802.77,4741.622
104.175,802.625,4741.9
104.135,802.25,4740.481
104.142,802.5,4739.903
104.14,802.7391,4740.598
104.145,802.7,4741.151
104.16,802.885,4741.882
104.12,802.7655,4741.235
104.1,802.84,4740.647
104.1301,803.17,4741.142
104.1331,802.97,4740.111
104.1,802.87,4739.388
104.107,802.8878,4739.555
104.07,802.71,4738.512
104.06,802.59,4738.571
104.08,802.32,4738.77
104.0812,802.5,4738.891
104.09,802.47,4739.499
104.095,802.53,4740.239
104.076,802.33,4739.478
104.07,802.57,4739.419
104.0601,802.47,4739.697
104.09,802.524,4740.637
104.12,802.75,4741.227
104.12,802.675,4741.598
104.131,802.79,4742.454
104.11,802.82,4742.74
104.155,802.83,4743.232
104.11,802.61,4742.288
104.1189,802.7,4742.082
104.13,802.45,4742.034
104.155,802.33,4741.707
104.17,802.41,4741.155
104.1686,802.82,4741.284
104.1661,802.83,4741.792
104.18,802.7688,4742.014
104.175,802.7999,4742.061
104.18,802.69,4741.82
104.176,802.88,4741.888
104.175,802.85,4741.706
104.165,802.65,4740.511
104.1501,802.5,4739.927
104.145,802.638,4738.926
104.145,802.5,4739.059
104.13,802.37,4738.529
104.12,802.2092,4738.022
104.1247,801.72,4737.763
104.14,801.85,4738.519
104.13,800.74,4736.921
104.1305,800.91,4737.57
104.12,800.27,4735.446
104.14,800.2,4736.105
104.14,799.688,4736.713
104.1139,799.7055,4736.39
104.11,799.7302,4736.635
104.1159,800.095,4736.518
104.149,800.07,4737.355
104.17,800.38,4737.733
104.19,800.355,4737.656
104.1886,800.615,4737.413
104.13,800.61,4736.358
104.14,800.35,4736.355
104.129,800.17,4735.42
104.08,799.31,4732.974
104.07,799.17,4732.866
104.11,799.13,4733.441
104.06,799.2469,4731.942
104.08,799.58,4732.614
104.089,799.14,4732.224
104.09,799,4731.62
104.08,799.248,4731.611
104.06,799.24,4731.443
104.086,798.77,4731.29
104.0866,798.14,4730.814
104.1069,798.02,4730.678
104.0902,797.8,4730.218
104.09,798.555,4731.265
104.08,798.84,4731.767
104.065,798.92,4732.484
104.08,799.25,4732.818
104.05,799.47,4731.72
104.0342,799.31,4731.059
104.02,799.53,4731.022
104.02,799.67,4731.47
104.01,799.4824,4730.752
104.04,799.79,4731.393
104.03,799.88,4731.473
104.0535,800.01,4731.024
104.09,800.1,4731.299
104.12,800.19,4731.857
104.12,799.97,4731.909
104.16,800.21,4732.45
104.2,800.1,4732.585
104.19,799.98,4732.771
104.2061,799.98,4733.202
104.225,800.13,4733.685
104.2242,799.77,4732.917
104.3,799.75,4733.74
104.28,799.75,4733.138
104.27,799.67,4732.922
104.27,799.614,4732.546
104.28,799.47,4732.628
104.275,799.72,4732.851
104.2931,799.63,4733.425
104.31,799.94,4733.348
104.2711,799.65,4733.446
104.279,799.815,4733.79
104.305,799.99,4734.403
104.2912,799.9368,4734.11
104.3,800.21,4734.441
104.315,800.32,4734.836
104.315,800.3,4734.604
104.29,800.36,4734.171
104.3141,800.73,4735.054
104.33,800.91,4735.434
104.362,801.17,4736.204
104.365,801.299,4736.362
104.349,801.2249,4736.176
104.3387,801.165,4735.343
104.3514,801.17,4735.782
104.33,801.09,4734.753
104.3102,801.0188,4734.297
104.28,800.55,4732.883
104.26,799.9396,4732.104
104.3,800.2208,4732.074
104.3195,800.57,4732.82
104.35,800.89,4733.771
104.328,800.5,4733.238
104.375,800.5,4733.9
104.365,800.9,4734.502
104.37,800.94,4734.744
104.4,801.221,4735.616
104.365,801.245,4735.208
104.38,801.12,4735.441
104.36,800.78,4735.406
104.365,800.37,4735.107
104.35,800.6021,4735.194
104.37,801.12,4735.552
104.36,800.9028,4734.894
104.33,800.695,4734.16
104.36,800.712,4734.506
104.355,801.15,4734.298
104.35,801.22,4734.954
104.31,801.55,4734.9
104.32,801.16,4734.495
104.3394,800.81,4734.399
104.35,800.419,4734.115
104.34,800.361,4734.908
104.333,800.529,4734.544
104.34,800.385,4734.676
104.3487,800.61,4735.204
104.304,800.52,4733.899
104.3,800.355,4733.872
104.29,800.44,4734.382
104.29,800.46,4734.583
104.25,800.19,4733.523
104.275,799.955,4733.231
104.29,799.555,4733.349
104.295,799.26,4733.315
104.31,799.44,4733.519
104.31,799.44,4733.219
104.3258,799.41,4733.456
104.3358,799.57,4734.015
104.31,799.7029,4733.972
104.32,799.245,4733.875
104.3013,799.41,4734.062
104.308,799.29,4733.91
104.34,799.05,4733.065
104.35,798.915,4732.689
104.36,799.09,4733.173
104.355,799.125,4733.257
104.32,798.82,4732.739
104.32,798.665,4732.688
104.315,798.7299,4732.355
104.32,798.765,4732.807
104.225,798,4730.257
104.235,797.64,4729.311
104.225,797.68,4729.487
104.17,798.31,4728.892
104.111,798.38,4726.92
104.1106,798.49,4727.123
104.1641,798.715,4727.835
104.18,798.462,4728.303
104.13,798.28,4727.969
104.1762,798.15,4728.137
104.17,798.42,4728.586
104.185,798.15,4727.995
104.18,797.7324,4727.895
104.2,797.3638,4728.242
104.225,797.77,4729.615
104.205,797.96,4729.377
104.2,797.855,4729.664
104.23,797.815,4730.101
104.25,797.85,4730.305
104.25,797.48,4730.881
104.2414,797.73,4731.018
104.25,797.73,4731.478
104.21,797.879,4731.533
104.25,797.1701,4731.168
104.23,796.79,4730.052
104.23,796.52,4730.603
104.2359,796.98,4730.557
104.22,796.475,4730.279
104.22,796.25,4729.446
104.19,794.49,4727.71
104.2,794.335,4727.791
104.154,794.37,4726.91
104.1186,794.3,4725.23
104.1344,794.46,4725.375
104.148,794.2,4724.571
104.19,794.2735,4726.687
104.2099,794.19,4727.335
104.22,794.04,4728.198
104.2,793.94,4727.423
104.181,793.58,4726.188
104.2032,793.42,4725.88
104.19,793.37,4727.264
104.165,793.25,4726.952
104.17,792.83,4726.636
104.1801,792.4,4725.969
104.17,792.33,4725.506
104.175,792.62,4725.993
104.19,793.2,4727.454
104.19,792.95,4726.956
104.189,793.265,4727.19
104.14,792.97,4726.602
104.129,793.1146,4727.072
104.135,793.17,4727.284
104.175,792.92,4727.677
104.14,792.945,4726.687
104.13,793.24,4726.901
104.129,793.38,4726.741
104.125,793.27,4726.955
104.13,793.724,4728.13
104.165,794.84,4729.014
104.145,794.7,4728.72
104.165,795.195,4729.199
104.16,794.73,4728.656
104.145,794.84,4728.113
104.12,794.755,4727.842
104.15,795.33,4728.552
104.15,795.54,4730.076
104.14,795.63,4730.331
104.13,795.641,4730.923
104.15,796.04,4731.531
104.15,796.11,4732.406
104.17,796.73,4734.673
104.179,796.83,4735.747
104.19,796.8492,4736.223
104.25,796.76,4736.717
104.3,796.56,4736.903
104.293,796.025,4736.573
104.28,795.73,4735.433
104.3,795.98,4736.671
104.28,795.919,4735.692
104.235,795.58,4734.928
104.22,794.75,4734.09
104.25,793.87,4733.287
104.275,794.46,4734.341
104.29,794.7,4735.116
104.19,791.34,4729.974
104.64,788.1846,4734.957
104.59,788.14,4734.153
104.465,789.94,4734.412
104.515,790.02,4735.75
104.53,791.04,4731.903
104.56,792.44,4730.796
104.75,792.26,4734.503
104.77,792.18,4731.494
104.82,792.77,4731.463
104.8,793.77,4729.462
104.7505,794.41,4728.999
104.6807,794.3,4729.814
104.735,794.66,4732.084
104.7505,793.31,4731.072
104.8218,793.52,4732.957
104.92,794.5,4735.579
104.9668,795.76,4737.677
104.97,797.1358,4738.62
104.96,797.1,4736.481
104.96,796.96,4736.654
105.0495,797.46,4738.619
105.13,798.15,4741.26
105.12,798.25,4741.039
105.04,798.73,4740.405
105.05,799.225,4740.781
105.03,799.48,4739.389
105.03,799.94,4739.857
105.0313,799.39,4739.447
105.02,800.4,4740.932
105.02,800.615,4741.115
105.02,800.67,4740.155
105.0364,801.12,4742.339
105.05,801.47,4741.983
105.07,801.9,4742.572
105.074,802.6529,4742.136
105.1399,802.69,4744.562
105.125,803,4745.768
105.1,802.86,4744.541
105.15,802.7204,4746.53
105.13,802.17,4745.855
105.1325,801.36,4745.159
105.12,801.25,4745.139
105.11,800.86,4744.251
105.09,800.63,4743.72
105.11,800.06,4744.674
105.13,800.5,4746.535
105.231,801.02,4748.745
105.27,801.163,4751.22
105.2001,801.4,4750.779
105.3,801.87,4752.389
105.255,802.2,4751.474
105.21,802.195,4750.305
105.27,802.87,4751.786
105.25,803.69,4751.668
105.27,804.28,4752.451
105.33,805,4754.069
105.36,805.98,4755.443
105.2899,806.95,4755.646
105.26,806.66,4754.233
105.32,805.96,4754.828
105.33,806.572,4755.392
105.275,806.61,4755.114
105.29,806.185,4755.001
105.3041,806.17,4756.017
105.26,805.835,4754.69
105.22,804.58,4753.117
105.25,804.0468,4753.721
105.25,804.07,4752.262
105.22,804,4751.663
105.194,804.175,4750.712
105.26,804.51,4752.688
105.29,804.515,4753.917
105.34,805.235,4755.126
105.371,806.04,4756.621
105.43,806.29,4758.368
105.4,805.4818,4756.604
105.41,805.53,4756.221
105.46,805.86,4757.51
105.44,805.9422,4757.954
105.49,806.26,4759.233
105.495,806.22,4760.001
105.49,806.49,4759.175
105.4599,806.265,4758.931
105.4335,806.43,4757.993
105.3958,806.08,4757.026
105.45,806.558,4758.67
105.39,805.83,4757.546
105.43,805.7405,4758.596
105.4107,805.965,4758.815
105.429,805.62,4758.48
105.395,805.42,4758.21
105.4059,805.06,4758.402
105.39,804.82,4757.178
105.36,804.78,4757.064
105.35,804.92,4758.191
105.44,805.17,4760.394
105.405,804.93,4760.098
105.42,804.97,4761.45
105.4475,804.93,4761.101
105.441,805.16,4762.378
105.48,805.44,4764.34
105.45,805.23,4764.837
105.51,805.3,4764.816
105.48,805.57,4764.88
105.47,805.41,4764.946
105.49,805.77,4764.36
105.49,805.94,4764.477
105.453,805.7,4764.255
105.5259,805.7,4765.332
105.509,805.7975,4766.207
105.49,805.5396,4765.89
105.5159,805.52,4765.786
105.515,805.6,4765.724
105.49,805.4759,4765.63
105.5039,805.13,4765.378
105.51,805.62,4766.332
105.505,806.27,4767.119
105.495,806.8,4766.666
105.48,807.38,4766.573
105.49,807.1,4764.667
105.48,807.24,4765.217
105.47,807.1495,4765.874
105.47,807.0175,4765.427
105.45,806.71,4764.346
105.4099,806.26,4763.969
105.39,806.06,4763.958
105.36,805.5,4763.321
105.39,805.392,4762.059
105.385,805.35,4762.189
105.38,806.15,4762.342
105.3337,806.515,4762.038
105.35,807.02,4762.724
105.335,806.615,4762.743
105.3465,806.86,4762.681
105.3701,806.51,4763.601
105.4,806.77,4763.115
105.45,807.28,4763.799
105.45,806.94,4763.554
105.49,807.26,4763.804
105.4601,807,4763.359
105.41,806.374,4759.263
105.421,805.555,4758.611
105.39,806.2,4758.218
105.39,806.23,4758.209
105.39,806.02,4758.793
105.36,805.95,4757.924
105.3405,805.92,4758.196
105.34,805.5075,4758.304
105.341,805.47,4758.305
105.325,805.18,4757.943
105.315,804.9175,4757.079
105.32,804.89,4756.885
105.3001,804.345,4756.024
105.285,803.711,4755.179
105.3,803.29,4755.113
105.2592,803.41,4754.111
105.2116,803.24,4753.499
105.21,803.29,4753.514
105.19,803.15,4751.895
105.205,802.67,4750.698
105.18,802.51,4749.698
105.195,802.153,4747.188
105.245,802.0232,4747.797
105.21,802.1348,4746.561
105.2039,801.4541,4744.201
105.145,801.45,4743.877
105.11,801.35,4743.575
105.13,801.97,4744.866
105.151,801.72,4744.64
105.2,801.61,4744.707
105.1165,801.315,4742.457
105.13,801.59,4742.635
105.148,801.5,4742.769
105.135,801.87,4743.327
105.1,801.655,4741.787
105.1089,802.05,4742.49
105.0666,802,4741.21
105.1,802.665,4742.229
105.1,802.76,4742.976
105.1,803.438,4744.422
105.1,802.83,4743.903
105.115,802.4543,4744.521
105.11,803.26,4744.596
105.11,803.25,4744.908
105.149,803.653,4745.644
105.14,803.7575,4746.235
105.145,804.095,4746.294
105.2,804.021,4747.984
105.21,804.265,4748.912
105.2859,804.35,4749.565
105.275,803.97,4749.308
105.31,803.88,4749.304
105.3125,803.6425,4749.314
105.315,803.68,4749.185
105.32,803.161,4748.351
105.305,802.5,4746.462
105.3041,802.97,4747.45
105.305,803.19,4748.673
105.325,803.745,4749.37
105.306,803.83,4748.586
105.2935,803.66,4748.268
105.28,803.43,4748.243
105.29,803.29,4748.485
105.265,803.19,4748.036
105.2735,803.32,4748.07
105.26,803.03,4747.798
105.21,803.09,4746.144
105.22,802.9,4747.013
105.195,803.075,4746.328
105.18,803.47,4747.015
105.2407,804.13,4748.835
105.25,803.9,4748.355
105.215,803.285,4746.922
105.221,803.65,4746.874
105.22,803.37,4745.871
105.19,803.689,4745.522
105.17,803.71,4746.269
105.1961,803.84,4747.12
105.2037,804,4748.104
105.2,804.07,4747.948
105.171,804.5,4747.066
105.16,804.78,4747.76
105.17,804.75,4748.01
105.22,804.75,4749.703
105.25,804.88,4751.348
105.251,805.09,4751.506
105.2748,805.25,4751.824
105.315,805.4675,4752.212
105.261,805.21,4750.996
105.25,804.705,4750.978
105.225,804.445,4750.212
105.2637,805.26,4751.262
105.284,805.99,4752.858
105.24,805.56,4751.488
105.297,805.525,4751.647
105.3036,805.83,4751.968
105.3063,805.55,4751.376
105.3001,805.06,4750.639
105.33,805.56,4751.774
105.33,805.63,4752.371
105.3335,805.4,4752.38
105.32,805.21,4751.777
105.3335,805.24,4752.401
105.325,805.35,4751.882
105.33,805.51,4752.22
105.325,805.67,4752.733
105.32,805.575,4753.473
105.32,805.26,4753.197
105.33,805.32,4752.481
105.31,805.245,4751.71
105.275,804.345,4749.085
105.3163,804.081,4749.118
105.3132,804.6,4749.419
105.32,804.25,4749.51
105.326,804.04,4749.667
105.32,804.56,4749.905
105.2765,803.9,4748.786
105.3,803.7371,4748.015
105.3,804.2,4748.538
105.285,804.16,4748.411
105.31,803.84,4748.65
105.3,803.28,4747.677
105.305,803.465,4747.721
105.2533,802.36,4745.809
105.26,802.44,4745.959
105.3,802.6,4747.086
105.295,802.86,4747.52
105.299,803.0367,4747.665
105.37,804.25,4752.215
105.41,804.6,4754.903
105.435,804.58,4756.307
105.45,804.19,4756.051
105.445,804.05,4755.473
105.48,804.035,4755.223
105.51,803.81,4755.33
105.4937,804.11,4755.77
105.4942,804.035,4755.665
105.4961,803.95,4755.597
105.475,803.86,4755.127
105.45,803.27,4753.617
105.3738,802.909,4749.532
105.41,802.406,4750.099
105.42,802.77,4750.868
105.415,802.7095,4750.747
105.395,802.61,4751.115
105.44,802.83,4752.577
105.43,802.7,4751.63
105.455,802.37,4751.409
105.47,802.36,4750.79
105.48,802.54,4751.487
105.47,802.5,4751.662
105.485,802.75,4751.916
105.52,803,4753.577
105.5184,803.2,4754.234
105.495,803.31,4753.87
105.5042,803.3213,4754.422
105.505,803.305,4753.979
105.53,803.7425,4754.093
105.525,803.87,4754.385
105.5,803.19,4751.194
105.5,803.35,4751.333
105.5,802.99,4751.25
105.5242,802.752,4751.505
105.548,803,4752.996
105.52,802.4,4751.566
105.53,802.84,4752.078
105.54,803.29,4752.777
105.5809,803.65,4754.49
105.58,803.55,4754.024
105.5637,803.47,4753.314
105.55,802.695,4751.327
105.5842,803.41,4753.206
105.65,803.85,4754.295
105.6759,803.32,4753.623
105.6943,803.53,4754.264
105.7,803.64,4754.896
105.7,803.04,4754.327
105.76,803.8299,4756.382
105.782,803.64,4756.81
105.8,803.4925,4756.852
105.82,803.83,4756.942
105.82,803.79,4756.036
105.85,803.39,4754.656
105.849,803.3275,4754.51
105.845,803.39,4754.616
105.87,802.825,4754.176
105.85,803.4,4755.559
105.8557,803.05,4755.068
105.86,802.92,4754.438
105.89,802.72,4756.31
105.91,803.13,4756.18
105.9036,802.87,4755.453
105.93,802.725,4754.882
105.959,802.79,4755.603
105.9537,802.42,4755.486
105.9,801.91,4753.25
105.89,801.9555,4753.335
105.8991,801.6,4753.039
105.934,802,4753.22
105.945,801.1,4752.349
105.96,801.6,4753.344
106,801.87,4755.577
105.985,802.54,4756.165
105.995,802.63,4755.85
105.965,802.37,4753.801
105.98,802.419,4753.662
105.98,802.38,4753.595
105.89,801.6,4749.99
105.89,801.59,4750.113
105.89,801.83,4749.957
105.82,801.5,4749.26
105.74,801.17,4747.655
105.77,800.71,4746.818
105.8041,801.18,4748.177
105.7835,801.31,4748.847
105.78,800.715,4747.877
105.75,800.955,4748.12
